country_code,cluster_code,population,in_need,targeted,year,total_required_funds,total_granted_funds,total_granted_percentage,severity_index,sector
ATG,null,73666,null,null,1999,null,null,null,null,null
AUS,null,18812264,null,null,1999,null,null,null,null,null
AUT,null,7992324,null,null,1999,null,null,null,null,null
AZE,null,7982750,null,null,1999,null,null,null,null,null
BDI,null,6337155,null,null,1999,null,null,null,null,null
BEL,null,10226419,null,null,1999,null,null,null,null,null
BEN,null,7002818,null,null,1999,null,null,null,null,null
BFA,null,11574928,null,null,1999,null,null,null,null,null
BGD,null,132108065,null,null,1999,null,null,null,null,null
BGR,null,8210624,null,null,1999,null,null,null,null,null
BHR,null,620989,null,null,1999,null,null,null,null,null
BHS,null,319614,null,null,1999,null,null,null,null,null
BIH,null,4130305,null,null,1999,null,null,null,null,null
BLR,null,10026738,null,null,1999,null,null,null,null,null
BLZ,null,233059,null,null,1999,null,null,null,null,null
BMU,null,61124,null,null,1999,null,null,null,null,null
BOL,null,8459806,null,null,1999,null,null,null,null,null
BRA,null,171641543,null,null,1999,null,null,null,null,null
BRB,null,262517,null,null,1999,null,null,null,null,null
BRN,null,319411,null,null,1999,null,null,null,null,null
BTN,null,582579,null,null,1999,null,null,null,null,null
BWA,null,1641997,null,null,1999,null,null,null,null,null
CAF,null,3729450,null,null,1999,null,null,null,null,null
CAN,null,30401286,null,null,1999,null,null,null,null,null
CEB,null,109060951,null,null,1999,null,null,null,null,null
CHE,null,7143991,null,null,1999,null,null,null,null,null
CHI,null,147554,null,null,1999,null,null,null,null,null
CHL,null,15319313,null,null,1999,null,null,null,null,null
CHN,null,1252735000,null,null,1999,null,null,null,null,null
CIV,null,17215935,null,null,1999,null,null,null,null,null
CMR,null,14525140,null,null,1999,null,null,null,null,null
COD,null,48912971,null,null,1999,null,null,null,null,null
COG,null,3032874,null,null,1999,null,null,null,null,null
COL,null,38454863,null,null,1999,null,null,null,null,null
COM,null,525886,null,null,1999,null,null,null,null,null
CPV,null,446519,null,null,1999,null,null,null,null,null
CRI,null,3862101,null,null,1999,null,null,null,null,null
CSS,null,3925229,null,null,1999,null,null,null,null,null
CUB,null,11072230,null,null,1999,null,null,null,null,null
CUW,null,139428,null,null,1999,null,null,null,null,null
CYM,null,38284,null,null,1999,null,null,null,null,null
CYP,null,931234,null,null,1999,null,null,null,null,null
CZE,null,10283860,null,null,1999,null,null,null,null,null
DEU,null,82100243,null,null,1999,null,null,null,null,null
DJI,null,724218,null,null,1999,null,null,null,null,null
DMA,null,68870,null,null,1999,null,null,null,null,null
DNK,null,5321799,null,null,1999,null,null,null,null,null
DOM,null,8446208,null,null,1999,null,null,null,null,null
DZA,null,30474354,null,null,1999,null,null,null,null,null
EAP,null,1800932833,null,null,1999,null,null,null,null,null
EAR,null,2462704115,null,null,1999,null,null,null,null,null
EAS,null,2030912462,null,null,1999,null,null,null,null,null
ECA,null,217579952,null,null,1999,null,null,null,null,null
ECS,null,864306932,null,null,1999,null,null,null,null,null
ECU,null,12470795,null,null,1999,null,null,null,null,null
EGY,null,71520954,null,null,1999,null,null,null,null,null
EMU,null,324781951,null,null,1999,null,null,null,null,null
ERI,null,2212780,null,null,1999,null,null,null,null,null
ESP,null,40386875,null,null,1999,null,null,null,null,null
EST,null,1390244,null,null,1999,null,null,null,null,null
ETH,null,65374561,null,null,1999,null,null,null,null,null
EUU,null,428825949,null,null,1999,null,null,null,null,null
FCS,null,607064140,null,null,1999,null,null,null,null,null
FIN,null,5165474,null,null,1999,null,null,null,null,null
FJI,null,831828,null,null,1999,null,null,null,null,null
FRA,null,60501986,null,null,1999,null,null,null,null,null
FRO,null,45146,null,null,1999,null,null,null,null,null
FSM,null,111680,null,null,1999,null,null,null,null,null
GAB,null,1243016,null,null,1999,null,null,null,null,null
GBR,null,58682466,null,null,1999,null,null,null,null,null
GEO,null,4157192,null,null,1999,null,null,null,null,null
GHA,null,19149864,null,null,1999,null,null,null,null,null
GIB,null,27692,null,null,1999,null,null,null,null,null
GIN,null,8265123,null,null,1999,null,null,null,null,null
GMB,null,1415779,null,null,1999,null,null,null,null,null
GNB,null,1210206,null,null,1999,null,null,null,null,null
GNQ,null,667214,null,null,1999,null,null,null,null,null
GRC,null,10761698,null,null,1999,null,null,null,null,null
GRD,null,106727,null,null,1999,null,null,null,null,null
GRL,null,56100,null,null,1999,null,null,null,null,null
GTM,null,11422965,null,null,1999,null,null,null,null,null
GUM,null,158289,null,null,1999,null,null,null,null,null
GUY,null,764483,null,null,1999,null,null,null,null,null
HIC,null,1249367360,null,null,1999,null,null,null,null,null
HKG,null,6606500,null,null,1999,null,null,null,null,null
HND,null,6400463,null,null,1999,null,null,null,null,null
HPC,null,469076891,null,null,1999,null,null,null,null,null
HRV,null,4512597,null,null,1999,null,null,null,null,null
HTI,null,8151296,null,null,1999,null,null,null,null,null
HUN,null,10237530,null,null,1999,null,null,null,null,null
IBD,null,3934521819,null,null,1999,null,null,null,null,null
IBT,null,5040645749,null,null,1999,null,null,null,null,null
IDA,null,1106123930,null,null,1999,null,null,null,null,null
IDB,null,384018319,null,null,1999,null,null,null,null,null
IDN,null,213004668,null,null,1999,46239733,21580886,46.67,null,null
IDX,null,722105611,null,null,1999,null,null,null,null,null
IMN,null,74790,null,null,1999,null,null,null,null,null
IND,null,1038225823,null,null,1999,null,null,null,null,null
INX,null,null,null,null,1999,null,null,null,null,null
IRL,null,3754786,null,null,1999,null,null,null,null,null
IRN,null,65445391,null,null,1999,null,null,null,null,null
IRQ,null,23636527,null,null,1999,null,null,null,null,null
ISL,null,277381,null,null,1999,null,null,null,null,null
ISR,null,6125000,null,null,1999,null,null,null,null,null
ITA,null,56916317,null,null,1999,null,null,null,null,null
JAM,null,2589795,null,null,1999,null,null,null,null,null
JOR,null,5276444,null,null,1999,null,null,null,null,null
JPN,null,126631000,null,null,1999,null,null,null,null,null
KAZ,null,15455874,null,null,1999,null,null,null,null,null
KEN,null,29733408,null,null,1999,null,null,null,null,null
KGZ,null,4840422,null,null,1999,null,null,null,null,null
KHM,null,12265731,null,null,1999,null,null,null,null,null
KIR,null,87126,null,null,1999,null,null,null,null,null
KNA,null,44601,null,null,1999,null,null,null,null,null
KOR,null,46616677,null,null,1999,null,null,null,null,null
KWT,null,1900030,null,null,1999,null,null,null,null,null
LAC,null,456223550,null,null,1999,null,null,null,null,null
LAO,null,5340784,null,null,1999,null,null,null,null,null
LBN,null,4255277,null,null,1999,null,null,null,null,null
LBR,null,2821684,null,null,1999,null,null,null,null,null
LBY,null,5218038,null,null,1999,null,null,null,null,null
LCA,null,156702,null,null,1999,null,null,null,null,null
LCN,null,512730984,null,null,1999,null,null,null,null,null
LDC,null,657616923,null,null,1999,null,null,null,null,null
LIC,null,314325970,null,null,1999,null,null,null,null,null
LIE,null,32221,null,null,1999,null,null,null,null,null
LKA,null,18944731,null,null,1999,null,null,null,null,null
LMC,null,2083995762,null,null,1999,null,null,null,null,null
LMY,null,4739595823,null,null,1999,null,null,null,null,null
LSO,null,2003234,null,null,1999,null,null,null,null,null
LTE,null,2027628907,null,null,1999,null,null,null,null,null
LTU,null,3524238,null,null,1999,null,null,null,null,null
LUX,null,430475,null,null,1999,null,null,null,null,null
LVA,null,2390482,null,null,1999,null,null,null,null,null
MAC,null,427400,null,null,1999,null,null,null,null,null
MAF,null,29284,null,null,1999,null,null,null,null,null
MAR,null,28027179,null,null,1999,null,null,null,null,null
MCO,null,32410,null,null,1999,null,null,null,null,null
MDA,null,2930622,null,null,1999,null,null,null,null,null
MDG,null,16000506,null,null,1999,null,null,null,null,null
MDV,null,277412,null,null,1999,null,null,null,null,null
MEA,null,483430509,null,null,1999,null,null,null,null,null
MEX,null,97115707,null,null,1999,null,null,null,null,null
MHL,null,50202,null,null,1999,null,null,null,null,null
MIC,null,4425269853,null,null,1999,null,null,null,null,null
MKD,null,2017142,null,null,1999,null,null,null,null,null
MLI,null,11227415,null,null,1999,null,null,null,null,null
MLT,null,387578,null,null,1999,null,null,null,null,null
MMR,null,44787724,null,null,1999,null,null,null,null,null
MNA,null,452793419,null,null,1999,null,null,null,null,null
MNE,null,606001,null,null,1999,null,null,null,null,null
MNG,null,2356813,null,null,1999,null,null,null,null,null
MNP,null,65916,null,null,1999,null,null,null,null,null
MOZ,null,17734506,null,null,1999,null,null,null,null,null
MRT,null,2541698,null,null,1999,null,null,null,null,null
MUS,null,1175267,null,null,1999,null,null,null,null,null
MWI,null,11047804,null,null,1999,null,null,null,null,null
MYS,null,22435531,null,null,1999,null,null,null,null,null
NAC,null,309502410,null,null,1999,null,null,null,null,null
NAM,null,1776368,null,null,1999,null,null,null,null,null
NCL,null,218527,null,null,1999,null,null,null,null,null
NER,null,11117411,null,null,1999,null,null,null,null,null
NGA,null,123047320,null,null,1999,null,null,null,null,null
NIC,null,4954018,null,null,1999,null,null,null,null,null
NLD,null,15812088,null,null,1999,null,null,null,null,null
NOR,null,4461913,null,null,1999,null,null,null,null,null
NPL,null,24125199,null,null,1999,null,null,null,null,null
NRU,null,10187,null,null,1999,null,null,null,null,null
NZL,null,3835100,null,null,1999,null,null,null,null,null
OED,null,1193682861,null,null,1999,null,null,null,null,null
OMN,null,2252909,null,null,1999,null,null,null,null,null
OSS,null,9758520,null,null,1999,null,null,null,null,null
PAK,null,150565377,null,null,1999,null,null,null,null,null
PAN,null,2951822,null,null,1999,null,null,null,null,null
PER,null,26186504,null,null,1999,null,null,null,null,null
PHL,null,77753257,null,null,1999,null,null,null,null,null
